student_id,academic_year,year,department
bw550,2018 - 2019,1,HIST
bl490,2018 - 2019,1,EEGS
ek103,2018 - 2019,1,GEOG
bh924,2018 - 2019,1,THEA
ca248,2018 - 2019,1,ARTS
vr669,2018 - 2019,1,EEGS
cw726,2018 - 2019,1,SOAN
dm387,2018 - 2019,1,SOAN
jc889,2018 - 2019,1,CLAS
dc203,2018 - 2019,1,ENGL
co327,2018 - 2019,1,HIST
sw119,2018 - 2019,1,HIST
sg357,2018 - 2019,1,ECON
sb286,2018 - 2019,1,CHEM
sw734,2018 - 2019,1,SOAN
jm686,2018 - 2019,1,RMLL
ma412,2018 - 2019,1,PBSC
dw276,2018 - 2019,1,ECON
la466,2018 - 2019,1,RELG
lr388,2018 - 2019,1,SOAN
eb139,2018 - 2019,1,PBSC
cd184,2018 - 2019,1,HIST
jg958,2018 - 2019,1,SOAN
sc810,2018 - 2019,1,RMLL
cf847,2018 - 2019,1,POSC
pe958,2018 - 2019,1,GEOG
mg916,2018 - 2019,1,ARTS
et566,2018 - 2019,1,ARTS
cm619,2018 - 2019,1,RMLL
my865,2018 - 2019,1,GEOG
ss158,2018 - 2019,1,ENGL
my114,2018 - 2019,1,SOAN
sg878,2018 - 2019,1,RMLL
jc654,2018 - 2019,1,MATH
sk112,2018 - 2019,1,BIOL
jc126,2018 - 2019,1,MUSI
tg465,2018 - 2019,1,ENST
ks774,2018 - 2019,1,ENGL
am275,2018 - 2019,1,ENGL
cr105,2018 - 2019,1,COSC
rh220,2018 - 2019,1,ENGL
bc685,2018 - 2019,1,BIOL
cj481,2018 - 2019,1,PHIL
jm220,2018 - 2019,1,BIOL
ad963,2018 - 2019,1,ARTS
sw665,2018 - 2019,1,CHEM
md924,2018 - 2019,1,THEA
jw232,2018 - 2019,1,RELG
rc748,2018 - 2019,1,ECON
er638,2018 - 2019,1,HIST
hc665,2018 - 2019,1,PHIL
dp825,2018 - 2019,1,SOAN
mt443,2018 - 2019,1,EEGS
db799,2018 - 2019,1,WRIT
lp338,2018 - 2019,1,PHIL
bg142,2018 - 2019,1,BIOL
tm892,2018 - 2019,1,POSC
tb996,2018 - 2019,1,HIST
bw944,2018 - 2019,1,EDUC
rt757,2018 - 2019,1,BIOL
hd859,2018 - 2019,1,BIOL
wo405,2018 - 2019,1,ECON
mb602,2018 - 2019,1,BIOL
tj158,2018 - 2019,1,ECON
as883,2018 - 2019,1,ARTS
ta140,2018 - 2019,1,HIST
bd657,2018 - 2019,1,WRIT
lp468,2018 - 2019,1,ARTS
jh847,2018 - 2019,1,MUSI
vw519,2018 - 2019,1,MELL
tc876,2018 - 2019,1,RMLL
le279,2018 - 2019,1,RMLL
em184,2018 - 2019,1,ENGL
mc630,2018 - 2019,1,RMLL
cb604,2018 - 2019,1,SOAN
dg278,2018 - 2019,1,WRIT
tc973,2018 - 2019,1,EDUC
ml939,2018 - 2019,1,BIOL
cb202,2018 - 2019,1,ENST
mp548,2018 - 2019,1,EDUC
cg246,2018 - 2019,1,COSC
bs696,2018 - 2019,1,SOAN
cr256,2018 - 2019,1,HIST
rc303,2018 - 2019,1,ENGL
kd977,2018 - 2019,1,THEA
hb359,2018 - 2019,1,ECON
cs823,2018 - 2019,1,BIOL
mp418,2018 - 2019,1,THEA
mg326,2018 - 2019,1,COSC
rl585,2018 - 2019,1,MATH
rt697,2018 - 2019,1,ARTS
mt855,2018 - 2019,1,POSC
sr430,2018 - 2019,1,EDUC
cr389,2018 - 2019,1,EALL
bh258,2018 - 2019,1,RELG
js936,2018 - 2019,1,POSC
kw173,2018 - 2019,1,EDUC
nc499,2018 - 2019,1,EEGS
mg876,2018 - 2019,1,ARTS
ca111,2018 - 2019,1,MELL
mf641,2018 - 2019,1,EDUC
rd883,2018 - 2019,1,ENST
as993,2018 - 2019,1,ENST
mc338,2018 - 2019,1,ECON
rs885,2018 - 2019,1,BIOL
ml160,2018 - 2019,1,CHEM
rw141,2018 - 2019,1,HIST
se773,2018 - 2019,1,POSC
jw505,2018 - 2019,1,EALL
hm195,2018 - 2019,1,PHIL
tt690,2018 - 2019,1,PHAS
sn733,2018 - 2019,1,ARTS
sm616,2018 - 2019,1,PHAS
ab444,2018 - 2019,1,SOAN
ac790,2018 - 2019,1,HIST
er685,2018 - 2019,1,COSC
cs573,2018 - 2019,1,ENGL
ch482,2018 - 2019,1,MELL
mm424,2018 - 2019,1,CHEM
mp142,2018 - 2019,1,PBSC
ej890,2018 - 2019,1,HIST
wj746,2018 - 2019,1,EDUC
ea121,2018 - 2019,1,BIOL
bb314,2018 - 2019,1,ARTS
cp439,2018 - 2019,1,MELL
kj885,2018 - 2019,1,BIOL
cr420,2018 - 2019,1,EDUC
gb782,2018 - 2019,1,POSC
dc662,2018 - 2019,1,WRIT
jg577,2018 - 2019,1,RMLL
ny446,2018 - 2019,1,ENST
ad438,2018 - 2019,1,HIST
cs260,2018 - 2019,1,SOAN
pl254,2018 - 2019,1,CHEM
mt868,2018 - 2019,1,ARTS
sg704,2018 - 2019,1,ECON
jw255,2018 - 2019,1,CLAS
mm724,2018 - 2019,1,CHEM
ds443,2018 - 2019,1,EDUC
sm321,2018 - 2019,1,WRIT
eh486,2018 - 2019,1,THEA
pb895,2018 - 2019,1,HIST
ts537,2018 - 2019,1,THEA
ws873,2018 - 2019,1,BIOL
ew474,2018 - 2019,1,EEGS
aj750,2018 - 2019,1,ENGL
sl816,2018 - 2019,1,ENST
mm972,2018 - 2019,1,SOAN
af479,2018 - 2019,1,GEOG
je891,2018 - 2019,1,ECON
rc443,2018 - 2019,1,CLAS
kb111,2018 - 2019,1,GEOG
dt486,2018 - 2019,1,ECON
ag987,2018 - 2019,1,WRIT
pn694,2018 - 2019,1,RELG
el623,2018 - 2019,1,PHAS
ks492,2018 - 2019,1,PBSC
am814,2018 - 2019,1,ARTS
sm627,2018 - 2019,1,SOAN
jr752,2018 - 2019,1,ECON
mj864,2018 - 2019,1,ECON
mb924,2018 - 2019,1,SOAN
tr663,2018 - 2019,1,ARTS
dk267,2018 - 2019,1,HIST
cm341,2018 - 2019,1,ECON
ch807,2018 - 2019,1,BIOL
tb402,2018 - 2019,1,BIOL
at825,2018 - 2019,1,POSC
dd221,2018 - 2019,1,CLAS
jd727,2018 - 2019,1,ENST
jr111,2018 - 2019,1,HIST
jg584,2018 - 2019,1,ARTS
nr575,2018 - 2019,1,GERM
ab915,2018 - 2019,1,POSC
ag370,2018 - 2019,1,EALL
em505,2018 - 2019,1,BIOL
mj369,2018 - 2019,1,HIST
td519,2018 - 2019,1,GEOG
mp547,2018 - 2019,1,MUSI
sc537,2018 - 2019,1,CLAS
pk459,2018 - 2019,1,BIOL
bd194,2018 - 2019,1,POSC
dh988,2018 - 2019,1,BIOL
hr642,2018 - 2019,1,POSC
em147,2018 - 2019,1,ARTS
jc370,2018 - 2019,1,HIST
mw370,2018 - 2019,1,BIOL
tn195,2018 - 2019,1,RELG
mc724,2018 - 2019,1,EDUC
er969,2018 - 2019,1,ECON
lc533,2018 - 2019,1,ENGL
rb733,2018 - 2019,1,POSC
jo567,2018 - 2019,1,WRIT
sb457,2018 - 2019,1,CLAS
tb845,2018 - 2019,1,THEA
kc650,2018 - 2019,1,ENST
br658,2018 - 2019,1,RELG
kl655,2018 - 2019,1,CLAS
kc400,2018 - 2019,1,EDUC
jf673,2018 - 2019,1,PBSC
ch541,2018 - 2019,1,HIST
ha676,2018 - 2019,1,ENGL
mw354,2018 - 2019,1,POSC
db168,2018 - 2019,1,GEOG
ss582,2018 - 2019,1,MELL
ch185,2018 - 2019,1,CHEM
ww419,2018 - 2019,1,POSC
ac608,2018 - 2019,1,ECON
cp269,2018 - 2019,1,POSC
dw270,2018 - 2019,1,ENGL
mg422,2018 - 2019,1,HIST
ct400,2018 - 2019,1,EDUC
mc790,2018 - 2019,1,ARTS
ma443,2018 - 2019,1,RELG
kw956,2018 - 2019,1,EALL
gd738,2018 - 2019,1,HIST
jc720,2018 - 2019,1,HIST
es295,2018 - 2019,1,ARTS
km332,2018 - 2019,1,CHEM
mc510,2018 - 2019,1,GERM
em255,2018 - 2019,1,SOAN
et339,2018 - 2019,1,WRIT
kj837,2018 - 2019,1,PBSC
rd105,2018 - 2019,1,SOAN
dd171,2018 - 2019,1,POSC
cl802,2018 - 2019,1,COSC
dh736,2018 - 2019,1,SOAN
sw183,2018 - 2019,1,SOAN
bh181,2018 - 2019,1,ARTS
rp283,2018 - 2019,1,ENGL
tb604,2018 - 2019,1,PHAS
mf818,2018 - 2019,1,ENST
rl869,2018 - 2019,1,BIOL
cr368,2018 - 2019,1,EDUC
rc814,2018 - 2019,1,PBSC
js147,2018 - 2019,1,SOAN
gw947,2018 - 2019,1,SOAN
kw716,2018 - 2019,1,ENGL
ph228,2018 - 2019,1,HIST
rh524,2018 - 2019,1,EALL
cb232,2018 - 2019,1,ENGL
mb939,2018 - 2019,1,GERM
sj739,2018 - 2019,1,ARTS
cj842,2018 - 2019,1,ENST
ab364,2018 - 2019,1,HIST
ej733,2018 - 2019,1,ARTS
mb702,2018 - 2019,1,COSC
kd594,2018 - 2019,1,EEGS
jr932,2018 - 2019,1,HIST
ss787,2018 - 2019,1,PBSC
ct745,2018 - 2019,1,SOAN
es769,2018 - 2019,1,POSC
mw764,2018 - 2019,1,WRIT
ml186,2018 - 2019,1,CLAS
rh974,2018 - 2019,1,HIST
ag676,2018 - 2019,1,RELG
jp217,2018 - 2019,1,EDUC
ab838,2018 - 2019,1,RELG
jf487,2018 - 2019,1,MATH
lc199,2018 - 2019,1,ARTS
jm374,2018 - 2019,1,ENGL
jj250,2018 - 2019,1,HIST
mr658,2018 - 2019,1,SOAN
rt306,2018 - 2019,1,RELG
rg519,2018 - 2019,1,POSC
cr351,2018 - 2019,1,COSC
js314,2018 - 2019,1,HIST
ak887,2018 - 2019,1,THEA
cf682,2018 - 2019,1,WRIT
cm749,2018 - 2019,1,CHEM
ww572,2018 - 2019,1,HIST
lb697,2018 - 2019,1,EEGS
yl311,2018 - 2019,1,POSC
br724,2018 - 2019,1,RELG
ac726,2018 - 2019,1,ARTS
mm315,2018 - 2019,1,RMLL
jb673,2018 - 2019,1,SOAN
hs748,2018 - 2019,1,HIST
bp762,2018 - 2019,1,BIOL
am172,2018 - 2019,1,CHEM
db505,2018 - 2019,1,ARTS
eq695,2018 - 2019,1,ARTS
cw528,2018 - 2019,1,EDUC
rh948,2018 - 2019,1,ARTS
tt474,2018 - 2019,1,BIOL
eg640,2018 - 2019,1,RMLL
tb817,2018 - 2019,1,EDUC
eg167,2018 - 2019,1,HIST
tw928,2018 - 2019,1,THEA
hs500,2018 - 2019,1,HIST
rs124,2018 - 2019,1,GEOG
jm990,2018 - 2019,1,EEGS
ro231,2018 - 2019,1,PHAS
ll740,2018 - 2019,1,BIOL
kt964,2018 - 2019,1,POSC
dm792,2018 - 2019,1,EDUC
jt182,2018 - 2019,1,POSC
aj867,2018 - 2019,1,THEA
sr829,2018 - 2019,1,PBSC
jg123,2018 - 2019,1,SOAN
ca487,2018 - 2019,1,RELG
el608,2018 - 2019,1,BIOL
sp842,2018 - 2019,1,RMLL
gc527,2018 - 2019,1,RMLL
rd666,2018 - 2019,1,WRIT
dj426,2018 - 2019,1,GEOG
lb253,2018 - 2019,1,PHIL
jg887,2018 - 2019,1,BIOL
dy305,2018 - 2019,1,ECON
dj195,2018 - 2019,1,EDUC
az724,2018 - 2019,1,ENGL
af790,2018 - 2019,1,POSC
aj677,2018 - 2019,1,HIST
jn582,2018 - 2019,1,GEOG
ka694,2018 - 2019,1,RELG
jc877,2018 - 2019,1,CHEM
sc437,2018 - 2019,1,POSC
jn941,2018 - 2019,1,PBSC
dd484,2018 - 2019,1,POSC
sh223,2018 - 2019,1,RMLL
sc819,2018 - 2019,1,HIST
jk729,2018 - 2019,1,THEA
sg408,2018 - 2019,1,BIOL
ab471,2018 - 2019,1,ARTS
sf118,2018 - 2019,1,EDUC
ja260,2018 - 2019,1,GERM
cn227,2018 - 2019,1,THEA
tp897,2018 - 2019,1,HIST
kd929,2018 - 2019,1,ENGL
ag683,2018 - 2019,1,BIOL
pc428,2018 - 2019,1,ENGL
jm678,2018 - 2019,1,PHAS
rm879,2018 - 2019,1,PHAS
rb651,2018 - 2019,1,CHEM
cr345,2018 - 2019,1,EALL
as202,2018 - 2019,1,EALL
vr826,2018 - 2019,1,GERM
kh578,2018 - 2019,1,POSC
sl749,2018 - 2019,1,POSC
db969,2018 - 2019,1,SOAN
jr603,2018 - 2019,1,EDUC
dp339,2018 - 2019,1,GERM
bs942,2018 - 2019,1,PBSC
wm659,2018 - 2019,1,EDUC
sm351,2018 - 2019,1,PHAS
at392,2018 - 2019,1,EDUC
ys450,2018 - 2019,1,PHAS
aw920,2018 - 2019,1,EDUC
dk330,2018 - 2019,1,BIOL
rc440,2018 - 2019,1,POSC
dd508,2018 - 2019,1,EEGS
md226,2018 - 2019,1,ENGL
ms273,2018 - 2019,1,SOAN
eh635,2018 - 2019,1,HIST
cg671,2018 - 2019,1,BIOL
bl731,2018 - 2019,1,MELL
mv517,2018 - 2019,1,MELL
tg698,2018 - 2019,1,PHIL
ew166,2018 - 2019,1,ENST
ab518,2018 - 2019,1,RELG
ps565,2018 - 2019,1,CHEM
bt128,2018 - 2019,1,HIST
jh243,2018 - 2019,1,ECON
jo106,2018 - 2019,1,PHAS
sc288,2018 - 2019,1,RMLL
vb644,2018 - 2019,1,EALL
dc219,2018 - 2019,1,RELG
kr784,2018 - 2019,1,HIST
ap612,2018 - 2019,1,CHEM
jt770,2018 - 2019,1,ECON
jh566,2018 - 2019,1,EALL
jf683,2018 - 2019,1,PBSC
nc425,2018 - 2019,1,HIST
lb555,2018 - 2019,1,PHAS
sa363,2018 - 2019,1,BIOL
gf940,2018 - 2019,1,THEA
jo911,2018 - 2019,1,RMLL
ab979,2018 - 2019,1,POSC
sc896,2018 - 2019,1,RELG
am900,2018 - 2019,1,MUSI
jb330,2018 - 2019,1,CLAS
sa689,2018 - 2019,1,GEOG
sr522,2018 - 2019,1,POSC
sw397,2018 - 2019,1,GERM
ag687,2018 - 2019,1,PHIL
tc356,2018 - 2019,1,CLAS
hs948,2018 - 2019,1,EEGS
jw667,2018 - 2019,1,EDUC
bw579,2018 - 2019,1,ARTS
kc631,2018 - 2019,1,HIST
rw546,2018 - 2019,1,PHIL
dh545,2018 - 2019,1,PHIL
mf786,2018 - 2019,1,EDUC
sg951,2018 - 2019,1,CHEM
jj847,2018 - 2019,1,CLAS
cm915,2018 - 2019,1,GEOG
hg491,2018 - 2019,1,HIST
ts767,2018 - 2019,1,POSC
db923,2018 - 2019,1,EALL
br731,2018 - 2019,1,HIST
jk439,2018 - 2019,1,POSC
bs865,2018 - 2019,1,MATH
jk204,2018 - 2019,1,GERM
rm337,2018 - 2019,1,ECON
kb577,2018 - 2019,1,RMLL
kl254,2018 - 2019,1,GEOG
ec143,2018 - 2019,1,ECON
ab889,2018 - 2019,1,MUSI
tr331,2018 - 2019,1,ENST
lh346,2018 - 2019,1,EALL
aw888,2018 - 2019,1,COSC
dr531,2018 - 2019,1,COSC
kr672,2018 - 2019,1,ARTS
sy318,2018 - 2019,1,SOAN
jr166,2018 - 2019,1,ARTS
kv111,2018 - 2019,1,WRIT
jm514,2018 - 2019,1,PBSC
sr587,2018 - 2019,1,HIST
nm269,2018 - 2019,1,PBSC
tg702,2018 - 2019,1,HIST
ag540,2018 - 2019,1,HIST
aa745,2018 - 2019,1,PBSC
cp247,2018 - 2019,1,POSC
mm725,2018 - 2019,1,ARTS
jl291,2018 - 2019,1,ARTS
sc280,2018 - 2019,1,POSC
re210,2018 - 2019,1,CLAS
mj618,2018 - 2019,1,SOAN
ws374,2018 - 2019,1,HIST
wm667,2018 - 2019,1,BIOL
tn295,2018 - 2019,1,SOAN
aj159,2018 - 2019,1,WRIT
rw399,2018 - 2019,1,EDUC
jm147,2018 - 2019,1,MATH
kl707,2018 - 2019,1,SOAN
jb906,2018 - 2019,1,SOAN
mh816,2018 - 2019,1,SOAN
jg379,2018 - 2019,1,EDUC
wb862,2018 - 2019,1,PHAS
cc821,2018 - 2019,1,PHAS
js745,2018 - 2019,1,COSC
bg119,2018 - 2019,1,HIST
kh399,2018 - 2019,1,SOAN
mg789,2018 - 2019,1,ECON
js975,2018 - 2019,1,ENST
kb941,2018 - 2019,1,POSC
cr286,2018 - 2019,1,PBSC
cc885,2018 - 2019,1,ARTS
rr850,2018 - 2019,1,THEA
jw418,2018 - 2019,1,CLAS
gn850,2018 - 2019,1,RMLL
mb741,2018 - 2019,1,GEOG
ts914,2018 - 2019,1,EALL
jg545,2018 - 2019,1,EDUC
bw677,2018 - 2019,1,MUSI
jd368,2018 - 2019,1,CHEM
eq106,2018 - 2019,1,ENGL
aa336,2018 - 2019,1,BIOL
kf572,2018 - 2019,1,ENGL
mm756,2018 - 2019,1,MATH
my770,2018 - 2019,1,PHAS
jh139,2018 - 2019,1,ECON
em491,2018 - 2019,1,ARTS
jc663,2018 - 2019,1,BIOL
fd599,2018 - 2019,1,MATH
pw213,2018 - 2019,1,EALL
ts386,2018 - 2019,1,BIOL
mp439,2018 - 2019,1,GERM
bn135,2018 - 2019,1,POSC
ps580,2018 - 2019,1,ARTS
lh408,2018 - 2019,1,HIST
pr671,2018 - 2019,1,RMLL
sr718,2018 - 2019,1,EDUC
ja759,2018 - 2019,1,GEOG
rr129,2018 - 2019,1,MUSI
aj288,2018 - 2019,1,ENGL
jd213,2018 - 2019,1,HIST
jm310,2018 - 2019,1,PBSC
rm923,2018 - 2019,1,EALL
sw922,2018 - 2019,1,PHAS
jd296,2018 - 2019,1,CLAS
dm823,2018 - 2019,1,BIOL
cj231,2018 - 2019,1,POSC
jb417,2018 - 2019,1,SOAN
wa624,2018 - 2019,1,PHAS
je724,2018 - 2019,1,MATH
aq154,2018 - 2019,1,ARTS
kc278,2018 - 2019,1,PHIL
dj381,2018 - 2019,1,ENST
rm607,2018 - 2019,1,GEOG
aa950,2018 - 2019,1,EEGS
ah144,2018 - 2019,1,PBSC
cw965,2018 - 2019,1,CLAS
mc600,2018 - 2019,1,POSC
jp532,2018 - 2019,1,HIST
td642,2018 - 2019,1,POSC
lb406,2018 - 2019,1,ARTS
jm700,2018 - 2019,1,POSC
cs473,2018 - 2019,1,POSC
fc692,2018 - 2019,1,ENGL
hw621,2018 - 2019,1,GEOG
ms624,2018 - 2019,1,MATH
mw829,2018 - 2019,1,POSC
md282,2018 - 2019,1,SOAN
ag969,2018 - 2019,1,EDUC
as634,2018 - 2019,1,POSC
el497,2018 - 2019,1,RELG
ts279,2018 - 2019,1,SOAN
mb719,2018 - 2019,1,HIST
ta551,2018 - 2019,1,POSC
jh844,2018 - 2019,1,RELG
pf473,2018 - 2019,1,ENGL
mr674,2018 - 2019,1,RMLL
jv659,2018 - 2019,1,BIOL
ch946,2018 - 2019,1,ENGL
sr975,2018 - 2019,1,GERM
jg740,2018 - 2019,1,ECON
jp470,2018 - 2019,1,BIOL
ar861,2018 - 2019,1,CLAS
mw468,2018 - 2019,1,THEA
ah696,2018 - 2019,1,EALL
pj473,2018 - 2019,1,SOAN
jk744,2018 - 2019,1,SOAN
jj845,2018 - 2019,1,EDUC
kc677,2018 - 2019,1,RELG
eh164,2018 - 2019,1,ARTS
jr717,2018 - 2019,1,HIST
kh100,2018 - 2019,1,EDUC
sp870,2018 - 2019,1,MUSI
jh966,2018 - 2019,1,HIST
km124,2018 - 2019,1,CLAS
sb550,2018 - 2019,1,RMLL
db677,2018 - 2019,1,THEA
jt339,2018 - 2019,1,ARTS
sp824,2018 - 2019,1,RELG
rm613,2018 - 2019,1,ENST
cc546,2018 - 2019,1,HIST
rc492,2018 - 2019,1,BIOL
mr505,2018 - 2019,1,EEGS
jm348,2018 - 2019,1,PHAS
mb694,2018 - 2019,1,CLAS
rl776,2018 - 2019,1,ARTS
vm579,2018 - 2019,1,ECON
gl121,2018 - 2019,1,WRIT
mt676,2018 - 2019,1,POSC
ew574,2018 - 2019,1,RELG
kc410,2018 - 2019,1,BIOL
tm112,2018 - 2019,1,CLAS
lk550,2018 - 2019,1,SOAN
jc896,2018 - 2019,1,ECON
ss648,2018 - 2019,1,RMLL
rm503,2018 - 2019,1,CHEM
db825,2018 - 2019,1,PBSC
bp688,2018 - 2019,1,SOAN
kh427,2018 - 2019,1,MATH
jw827,2018 - 2019,1,PBSC
cb120,2018 - 2019,1,CHEM
jt509,2018 - 2019,1,ARTS
cc222,2018 - 2019,1,ARTS
bs770,2018 - 2019,1,BIOL
rv997,2018 - 2019,1,CHEM
jr635,2018 - 2019,1,ARTS
rs103,2018 - 2019,1,POSC
lb722,2018 - 2019,1,SOAN
il933,2018 - 2019,1,WRIT
jh553,2018 - 2019,1,WRIT
dt439,2018 - 2019,1,ARTS
ab182,2018 - 2019,1,ARTS
ar670,2018 - 2019,1,PBSC
rl107,2018 - 2019,1,EDUC
cm376,2018 - 2019,1,ARTS
sw680,2018 - 2019,1,POSC
kl180,2018 - 2019,1,EALL
dg833,2018 - 2019,1,BIOL
dj675,2018 - 2019,1,ECON
gy597,2018 - 2019,1,HIST
na127,2018 - 2019,1,GEOG
sc931,2018 - 2019,1,ECON
ab899,2018 - 2019,1,ENST
rb674,2018 - 2019,1,MELL
sm324,2018 - 2019,1,ENGL
jd338,2018 - 2019,1,PHAS
kw470,2018 - 2019,1,ARTS
mj551,2018 - 2019,1,EDUC
ms647,2018 - 2019,1,CHEM
jw154,2018 - 2019,1,PBSC
et113,2018 - 2019,1,BIOL
jb938,2018 - 2019,1,ARTS
cw368,2018 - 2019,1,ARTS
mm925,2018 - 2019,1,MATH
rc522,2018 - 2019,1,PHAS
pl514,2018 - 2019,1,EEGS
ts635,2018 - 2019,1,PBSC
bp752,2018 - 2019,1,PHAS
js315,2018 - 2019,1,CHEM
lp413,2018 - 2019,1,PBSC
nb119,2018 - 2019,1,ENGL
th325,2018 - 2019,1,POSC
aj260,2018 - 2019,1,HIST
jl463,2018 - 2019,1,MELL
bj593,2018 - 2019,1,CHEM
dw783,2018 - 2019,1,EALL
jg311,2018 - 2019,1,MATH
mj509,2018 - 2019,1,HIST
ke445,2018 - 2019,1,ENGL
mr196,2018 - 2019,1,PBSC
ts313,2018 - 2019,1,HIST
pg864,2018 - 2019,1,EEGS
as163,2018 - 2019,1,EALL
cs734,2018 - 2019,1,SOAN
kc158,2018 - 2019,1,ENGL
zt844,2018 - 2019,1,ENGL
js958,2018 - 2019,1,EDUC
kh560,2018 - 2019,1,POSC
jp334,2018 - 2019,1,RMLL
ms913,2018 - 2019,1,BIOL
kj203,2018 - 2019,1,GEOG
jc443,2018 - 2019,1,PHIL
sg902,2018 - 2019,1,BIOL
bs271,2018 - 2019,1,HIST
kw244,2018 - 2019,1,ECON
dg600,2018 - 2019,1,ENGL
am665,2018 - 2019,1,ARTS
ld468,2018 - 2019,1,ENGL
fm882,2018 - 2019,1,PHAS
ww112,2018 - 2019,1,EDUC
aa216,2018 - 2019,1,ARTS
db341,2018 - 2019,1,CHEM
jb577,2018 - 2019,1,CHEM
kn544,2018 - 2019,1,PHAS
sl857,2018 - 2019,1,THEA
jr579,2018 - 2019,1,HIST
bt739,2018 - 2019,1,RELG
jl785,2018 - 2019,1,EEGS
sn790,2018 - 2019,1,CLAS
vb147,2018 - 2019,1,MUSI
ds976,2018 - 2019,1,EEGS
ls224,2018 - 2019,1,ENST
hb558,2018 - 2019,1,PHIL
kj712,2018 - 2019,1,GERM
jf168,2018 - 2019,1,BIOL
mk974,2018 - 2019,1,PHIL
ra435,2018 - 2019,1,GERM
jy888,2018 - 2019,1,MATH
tj519,2018 - 2019,1,MATH
vw818,2018 - 2019,1,ARTS
bt871,2018 - 2019,1,EDUC
wk239,2018 - 2019,1,PBSC
mm878,2018 - 2019,1,ECON
at283,2018 - 2019,1,RMLL
ps275,2018 - 2019,1,RELG
ar805,2018 - 2019,1,PBSC
kg544,2018 - 2019,1,RMLL
df926,2018 - 2019,1,RELG
bc836,2018 - 2019,1,RELG
ah979,2018 - 2019,1,ENGL
jl770,2018 - 2019,1,ENGL
lc792,2018 - 2019,1,RELG
tp311,2018 - 2019,1,EALL
ts197,2018 - 2019,1,ENGL
ja518,2018 - 2019,1,ECON
gc408,2018 - 2019,1,POSC
jv777,2018 - 2019,1,CLAS
rs531,2018 - 2019,1,BIOL
ja927,2018 - 2019,1,HIST
am749,2018 - 2019,1,SOAN
st987,2018 - 2019,1,CHEM
da902,2018 - 2019,1,RELG
jj913,2018 - 2019,1,BIOL
jr128,2018 - 2019,1,RMLL
mb344,2018 - 2019,1,PBSC
rs957,2018 - 2019,1,ARTS
kg931,2018 - 2019,1,ENGL
dk882,2018 - 2019,1,GEOG
jb196,2018 - 2019,1,EDUC
es127,2018 - 2019,1,PBSC
lw463,2018 - 2019,1,ENGL
jh967,2018 - 2019,1,CHEM
vw943,2018 - 2019,1,GERM
aj573,2018 - 2019,1,SOAN
bw712,2018 - 2019,1,RELG
mw292,2018 - 2019,1,WRIT
lg435,2018 - 2019,1,PHIL
tk960,2018 - 2019,1,PHAS
ts111,2018 - 2019,1,BIOL
cs232,2018 - 2019,1,PBSC
kc251,2018 - 2019,1,CHEM
jb775,2018 - 2019,1,MELL
ks698,2018 - 2019,1,PBSC
as392,2018 - 2019,1,EDUC
mv799,2018 - 2019,1,HIST
jr163,2018 - 2019,1,PBSC
be308,2018 - 2019,1,PBSC
gl384,2018 - 2019,1,ARTS
jg152,2018 - 2019,1,CLAS
jb389,2018 - 2019,1,ENGL
fm935,2018 - 2019,1,ENGL
jv998,2018 - 2019,1,ARTS
bf676,2018 - 2019,1,POSC
mb365,2018 - 2019,1,ENST
dt178,2018 - 2019,1,SOAN
jl697,2018 - 2019,1,ARTS
sl880,2018 - 2019,1,BIOL
tm185,2018 - 2019,1,SOAN
bh484,2018 - 2019,1,BIOL
dj520,2018 - 2019,1,MUSI
tl652,2018 - 2019,1,PBSC
js611,2018 - 2019,1,MUSI
bb476,2018 - 2019,1,ENST
kr838,2018 - 2019,1,HIST
bh384,2018 - 2019,1,WRIT
jw205,2018 - 2019,1,ENGL
rt702,2018 - 2019,1,MUSI
mc267,2018 - 2019,1,COSC
jg687,2018 - 2019,1,SOAN
dg414,2018 - 2019,1,RELG
kf692,2018 - 2019,1,COSC
cm809,2018 - 2019,1,CHEM
lb890,2018 - 2019,1,PBSC
jr261,2018 - 2019,1,EDUC
kt667,2018 - 2019,1,PHIL
cc506,2018 - 2019,1,PBSC
ss925,2018 - 2019,1,POSC
hr780,2018 - 2019,1,PHAS
mw641,2018 - 2019,1,CLAS
at342,2018 - 2019,1,ENGL
jw535,2018 - 2019,1,HIST
jc271,2018 - 2019,1,SOAN
ah526,2018 - 2019,1,ENGL
ra999,2018 - 2019,1,PBSC
jt254,2018 - 2019,1,ENGL
js732,2018 - 2019,1,ARTS
ds825,2018 - 2019,1,BIOL
ae221,2018 - 2019,1,POSC
pl688,2018 - 2019,1,SOAN
jb553,2018 - 2019,1,GEOG
aj460,2018 - 2019,1,POSC
kb652,2018 - 2019,1,ENGL
gr856,2018 - 2019,1,ARTS
sp932,2018 - 2019,1,ENST
mm660,2018 - 2019,1,RMLL
ld687,2018 - 2019,1,CHEM
ew983,2018 - 2019,1,RELG
mk748,2018 - 2019,1,PHIL
cp411,2018 - 2019,1,BIOL
vw275,2018 - 2019,1,CHEM
rm115,2018 - 2019,1,PBSC
ab163,2018 - 2019,1,HIST
ps954,2018 - 2019,1,HIST
mw723,2018 - 2019,1,RELG
ls718,2018 - 2019,1,CLAS
jr859,2018 - 2019,1,SOAN
bc364,2018 - 2019,1,PBSC
ch883,2018 - 2019,1,RELG
jn740,2018 - 2019,1,SOAN
